#loc_id	ags	ascii	name	lat	lon	amt	plz	vorwahl	einwohner	flaeche	kz	typ	level	of	invalid
33051		EVERGEM	Evergem	50.8666667	4.0666667		9940					100600000	7	35276	
33052		EVREGNIES	Evregnies	50.7166667	3.2833333		7730					100600000	7	35517	
33053		EVREHAILLES	Evrehailles	50.3166667	4.9166667		5530					100600000	7	35673	
33054		EYNATTEN	Eynatten	50.7	6.0833333		4731					100600000	7	35585	
33055		EZEMAAL	Ezemaal	50.7833333	5		3400					100600000	7	35364	
33056		FAGNOLLE	Fagnolle	50.1	4.5666667		5600					100600000	7	35694	
35603		FAIMES	Faimes	50.6416666	5.2527778		4317					100600000	6	679	
33057		FAIMES	Faimes	50.6666667	5.2666667		4317					100600000	7	35603	
33058		FALAËN	Falaën	50.2833333	4.8		5522					100600000	7	35669	
33059		FALISOLLE	Falisolle	50.4166667	4.6166667		5060					100600000	7	35687	
33060		FALLAIS	Fallais	50.6166667	5.1666667		4260					100600000	7	35600	
33061		FALMAGNE	Falmagne	50.2	4.9		5500					100600000	7	35663	
33062		FALMIGNOUL	Falmignoul	50.2	4.9		5500					100600000	7	35663	
33063		FAMILLEUREUX	Familleureux	50.5166667	4.2		7181					100600000	7	35474	
35466		FARCIENNES	Farciennes	50.425	4.5333333		6240					100600000	6	670	
33064		FARCIENNES	Farciennes	50.4333333	4.55		6240					100600000	7	35466	
33065		FAULX-LES-TOMBES	Faulx-les-Tombes	50.4166667	5		5340					100600000	7	35680	
33066		FAUROEULX	Fauroeulx	50.3666667	4.1		7120					100600000	7	35506	
35619		FAUVILLERS	Fauvillers	49.8777777	5.7		6637					100600000	6	681	
33067		FAUVILLERS	Fauvillers	49.85	5.6666667		6637					100600000	7	35619	
33068		FAYMONVILLE	Faymonville	50.4	6.1333333		4950					100600000	7	35597	
33069		FAYS-LES-VENEURS	Fays-les-Veneurs	49.8666667	5.1666667		6856					100600000	7	35644	
33070		FAYT-LE-FRANC	Fayt-le-Franc	50.35	3.7666667		7387					100600000	7	35480	
33071		FAYT-LEZ-MANAGE	Fayt-lez-Manage	50.4833333	4.2166667		7170					100600000	7	35471	
33072		FELENNE	Felenne	50.0166667	4.9333333		5570					100600000	7	35660	
33073		FELUY	Feluy	50.5666667	4.25		7181					100600000	7	35474	
33074		FENEUR	Feneur	50.7	5.7166667		4607					100600000	7	35552	
33075		FERNELMONT	Fernelmont	50.55	4.9783333		5380					100600000	6	686	
35530		FERRIÈRES	Ferrières	50.4066666	5.6		4190					100600000	6	676	
33076		FERRIÈRES	Ferrières	50.4	5.6		4190					100600000	7	35530	
33077		FESCHAUX	Feschaux	50.15	4.9166667		5570					100600000	7	35660	
35604		FEXHE-LE-HAUT-CLOCHER	Fexhe-le-Haut-Clocher	50.6633333	5.4066666		4347					100600000	6	679	
33078		FEXHE-LE-HAUT-CLOCHER	Fexhe-le-Haut-Clocher	50.6666667	5.4		4347					100600000	7	35604	
33079		FEXHE-SLINS	Fexhe-Slins	50.7166667	5.5666667		4458					100600000	7	35559	
33080		FILOT	Filot	50.4333333	5.5666667		4181					100600000	7	35531	
33081		FINNEVAUX	Finnevaux	50.1666667	4.95		5560					100600000	7	35668	
33082		FIZE-FONTAINE	Fize-Fontaine	50.5833333	5.2833333		4530					100600000	7	35542	
33083		FIZE-LE-MARSAL	Fize-le-Marsal	50.7	5.3833333		4367					100600000	7	35601	
33084		FLAMIERGE	Flamierge	50.0333333	5.6		6686					100600000	7	35618	
33085		FLAVION	Flavion	50.25	4.7		5620					100600000	7	35693	
33086		FLAWINNE	Flawinne	50.4666667	4.8		5020					100600000	7	35684	
35554		FLEMALLE	Flémalle	50.6018518	5.437037		4400					100600000	6	677	
33087		FLEMALLE	Flémalle	50.6	5.4333333		4400					100600000	7	35554	
33088		FLEMALLE-GRANDE	Flémalle-Grande	50.6	5.4833333		4400					100600000	7	35554	
33089		FLEMALLE-HAUTE	Flémalle-Haute	50.6	5.4666667		4400					100600000	7	35554	
33090		FLENU	Flénu	50.4333333	3.8833333		7012					100600000	7	35484	
35556		FLERON	Fléron	50.6166666	5.675		4620,4621,4623,4624					100600000	6	677	
33091		FLERON	Fléron	50.6166667	5.6833333		4620					100600000	7	35556	
35467		FLEURUS	Fleurus	50.4875	4.5333333		6220,6221,6222,6223,6224					100600000	6	670	
33092		FLEURUS	Fleurus	50.4833333	4.5333333		6220					100600000	7	35467	
33093		FLOBECQ	Flobecq	50.7333333	3.7333333		7880					100600000	6	669	
33094		FLÔNE	Flône	50.5666667	5.3333333		4540					100600000	7	35524	
33095		FLOREE	Florée	50.3666667	5.0666667		5334					100600000	7	35675	
35677		FLOREFFE	Floreffe	50.4416666	4.7541666		5150					100600000	6	686	
33096		FLOREFFE	Floreffe	50.4333333	4.7833333		5150					100600000	7	35677	
35693		FLORENNES	Florennes	50.251411	4.604665		5620,5621					100600000	6	687	
33097		FLORENNES	Florennes	50.25	4.6166667		5620					100600000	7	35693	
35650		FLORENVILLE	Florenville	49.7	5.2619047		6820,6821,6823,6824					100600000	6	684	
33098		FLORENVILLE	Florenville	49.7	5.3		6820					100600000	7	35650	
33099		FLORIFFOUX	Floriffoux	50.45	4.7666667		5150					100600000	7	35677	
33100		FLOSTOY	Flostoy	50.3833333	5.1833333		5370					100600000	7	35667	
33101		FOCANT	Focant	50.1333333	5.0333333		5572					100600000	7	35660	
33102		FOLX-LES-CAVES	Folx-les-Caves	50.6666667	4.9333333		1350					100600000	7	35444	
35468		FONTAINE-L'EVÊQUE	Fontaine-l'Evêque	50.4166666	4.3125		6140,6141,6142					100600000	6	670	
33103		FONTAINE-L'EVÊQUE	Fontaine-l'Evêque	50.4166667	4.3166667		6140					100600000	7	35468	
33104		FONTAINE-VALMONT	Fontaine-Valmont	50.3166667	4.2		6567					100600000	7	35510	
33105		FONTENELLE	Fontenelle	50.3	4.4166667		5650					100600000	7	35697	
33106		FONTENOILLE	Fontenoille	49.7166667	5.2333333		6820					100600000	7	35650	
33107		FONTENOY	Fontenoy	50.5666667	3.4666667		7643					100600000	7	35515	
33108		FOOZ	Fooz	50.6833333	5.4333333		4340					100600000	7	35545	
33109		FORCHIES-LA-MARCHE	Forchies-la-Marche	50.4333333	4.3		6141					100600000	7	35468	
33110		FOREST	Forest	50.6666667	3.5333333		7910					100600000	7	35460	
33111		FOREST	Forest	50.8	4.3166667		1190					100600000	7	35698	
33112		FORÊT	Forêt	50.5833333	5.7		4870					100600000	7	35567	
33113		FORGE-PHILIPPE	Forge-Philippe	49.9666667	4.2666667		6596					100600000	7	35511	
33114		FORGES	Forges	50	4.35		6464					100600000	7	35504	
33115		FORRIÈRES	Forrières	50.1333333	5.2833333		6953					100600000	7	35632	
33116		FORVILLE	Forville	50.5666667	4.9833333		5380					100600000	7	33075	
33117		FOSSE	Fosse	50.3333333	5.8333333		4980					100600000	7	35595	
35678		FOSSES-LA-VILLE	Fosses-la-Ville	50.3972222	4.6527777		5070					100600000	6	686	
33118		FOSSES-LA-VILLE	Fosses-la-Ville	50.4	4.65		5070					100600000	7	35678	
33119		FOULENG	Fouleng	50.6166667	3.9166667		7830					100600000	7	35500	
33120		FOURBECHIES	Fourbechies	50.1666667	4.3166667		6440					100600000	7	35507	
33124		FOY-NOTRE-DAME	Foy-Notre-Dame	50.25	5		5504					100600000	7	35663	
33125		FRAIPONT	Fraipont	50.5666667	5.7166667		4870					100600000	7	35567	
33126		FRAIRE	Fraire	50.2666667	4.5		5650					100600000	7	35697	
33127		FRAITURE	Fraiture	50.4833333	5.4		4557					100600000	7	35538	
35478		FRAMERIES	Frameries	50.39	3.8866666		7080					100600000	6	671	
33128		FRAMERIES	Frameries	50.4	3.9		7080					100600000	7	35478	
33129		FRAMONT	Framont	49.9166667	5.1666667		6853					100600000	7	35644	
33132		FRANC-WARET	Franc-Waret	50.5166667	4.9833333		5380					100600000	7	33075	
33130		FRANCHIMONT	Franchimont	50.2	4.6333333		5600					100600000	7	35694	
33131		FRANCORCHAMPS	Francorchamps	50.45	5.95		4970					100600000	7	35587	
33133		FRANIÈRE	Franière	50.4333333	4.7333333		5150					100600000	7	35677	
33134		FRASNES	Frasnes	50.0833333	4.5166667		5660					100600000	7	35691	
35460		FRASNES-LEZ-ANVAING	Frasnes-lez-Anvaing	50.6733333	3.5822222		7910,7911,7912					100600000	6	669	
33135		FRASNES-LEZ-BUISSENAL	Frasnes-lez-Buissenal	50.6666667	3.6		7911					100600000	7	35460	
33136		FRASNES-LEZ-GOSSELIES	Frasnes-lez-Gosselies	50.5333333	4.4333333		6210					100600000	7	35470	
33137		FRELOUX	Freloux	50.6833333	5.4166667		4347					100600000	7	35604	
33138		FREUX	Freux	49.9666667	5.45		6800					100600000	7	33735	
35507		FROIDCHAPELLE	Froidchapelle	50.19	4.3333333		6440,6441					100600000	6	674	
33139		FROIDCHAPELLE	Froidchapelle	50.15	4.3333333		6440					100600000	7	35507	
33140		FROIDFONTAINE	Froidfontaine	50.0666667	5		5576					100600000	7	35660	
33141		FROIDMONT	Froidmont	50.5833333	3.3166667		7504					100600000	7	35523	
33142		FRONVILLE	Fronville	50.3	5.4166667		6990					100600000	7	35628	
33143		FROYENNES	Froyennes	50.6166667	3.35		7503					100600000	7	35523	
33144		FUMAL	Fumal	50.5833333	5.1833333		4260					100600000	7	35600	
33145		FURFOOZ	Furfooz	50.2333333	4.95		5500					100600000	7	35663	
33146		FURNAUX	Furnaux	50.3	4.7		5641					100600000	7	35683	
33147		GAASBEEK	Gaasbeek	50.8	4.1833333		1750					100600000	7	35325	
33148		GAGES	Gages	50.6	3.8833333		7943					100600000	7	35457	
33149		GALLAIX	Gallaix	50.6	3.5666667		7906					100600000	7	35518	
35318		GALMAARDEN	Galmaarden	50.75	4		1570					100600000	6	667	
33150		GALMAARDEN	Galmaarden	50.75	3.9666667		1570					100600000	7	35318	
33151		GANSHOREN	Ganshoren	50.8666667	4.3		1083					100600000	7	35698	
33152		GAURAIN-RAMECROIX	Gaurain-Ramecroix	50.5833333	3.4833333		7530					100600000	7	35523	
35282		GAVERE	Gavere	50.9333333	3.6777777		9890					100600000	6	656	
33153		GAVERE	Gavere	50.9333333	3.6666667		9890					100600000	7	35282	
35665		GEDINNE	Gedinne	49.9944444	4.9152777		5575					100600000	6	685	
33154		GEDINNE	Gedinne	49.9833333	4.9333333		5575					100600000	7	35665	
33155		GEEL	Geel	51.1666667	5		2440					100600000	6	649	
35605		GEER	Geer	50.6690476	5.1809523		4250,4252,4253,4254					100600000	6	679	
33156		GEER	Geer	50.6666667	5.1666667		4250					100600000	7	35605	
33157		GEEST-GEROMPONT-PETIT-ROSIÈRE	Geest-Gérompont-Petit-Rosière	50.65	4.8833333		1367					100600000	7	34357	
35353		GEETBETS	Geetbets	50.8777777	5.1388889		3450,3454					100600000	6	668	
33158		GEETBETS	Geetbets	50.8833333	5.1166667		3450					100600000	7	35353	
35225		GEISTINGEN	Geistingen	51.1333333	5.8166667		3640					100600000	7	35224	
33159		GELBRESSEE	Gelbressée	50.5166667	4.95		5024					100600000	7	35684	
33160		GELINDEN	Gelinden	50.7666667	5.25		3800					100600000	7	35217	
33161		GELLIK	Gellik	50.8833333	5.6		3620					100600000	7	35238	
33162		GELRODE	Gelrode	50.9666667	4.8		3200					100600000	7	35345	
33163		GELUVELD	Geluveld	50.8333333	2.9833333		8980					100600000	7	35431	
33164		GELUWE	Geluwe	50.8	3.0666667		8940					100600000	7	35430	
33165		GEMBES	Gembes	50	5.0666667		6929					100600000	7	35637	
35679		GEMBLOUX	Gembloux	50.5458333	4.6930555		5030,5031,5032					100600000	6	686	
33166		GEMBLOUX	Gembloux	50.5666667	4.6833333		5030					100600000	7	35679	
33167		GEMMENICH	Gemmenich	50.75	6		4851					100600000	7	35584	
35437		GENAPPE	Genappe	50.60625	4.45		1470					100600000	6	688	
33168		GENAPPE	Genappe	50.6	4.45		1470					100600000	7	35437	
33169		GENK	Genk	50.9666667	5.5		3600					100600000	7	32912	
33170		GENLY	Genly	50.3833333	3.9166667		7040					100600000	7	35488	
33171		GENOELSELDEREN	Genoelselderen	50.8	5.5333333		3770					100600000	7	35242	
656		GENT	Gent									100500000	5	644	
35283		GENT	Gent	51.0690476	3.7333333		9000,9030,9031,9032,9040,9041,9042,9050,9051,9052					100600000	6	656	
33172		GENT	Gent	51.05	3.7166667		9000					100600000	7	35283	
33173		GENTBRUGGE	Gentbrugge	51.05	3.75		9050					100600000	7	35283	
33174		GENTINNES	Gentinnes	50.5833333	4.6166667		1450					100600000	7	35435	
33175		GENVAL	Genval	50.7166667	4.4833333		1332					100600000	7	35449	
35251		GERAARDSBERGEN	Geraardsbergen	50.771771	3.876109		9500,9506					100600000	6	653	
33176		GERAARDSBERGEN	Geraardsbergen	50.7666667	3.8666667		9500					100600000	7	35251	
33177		GERDINGEN	Gerdingen	51.15	5.5833333		3960					100600000	7	35219	
33178		GERIN	Gerin	50.25	4.8166667		5524					100600000	7	35669	
33179		GEROMPONT	Gérompont	50.65	4.8833333		1367					100600000	7	34357	
33180		GEROUVILLE	Gérouville	49.6166667	5.4333333		6769					100600000	7	35653	
35469		GERPINNES	Gerpinnes	50.3527777	4.5166666		6280					100600000	6	670	
33181		GERPINNES	Gerpinnes	50.3333333	4.5166667		6280					100600000	7	35469	
33182		GESTEL	Gestel	51.1333333	4.65		2590					100600000	7	35180	
35680		GESVES	Gesves	50.42	5.05		5340					100600000	6	686	
33183		GESVES	Gesves	50.4	5.0666667		5340					100600000	7	35680	
33184		GHISLENGHIEN	Ghislenghien	50.65	3.8666667		7822					100600000	7	35454	
33185		GHLIN	Ghlin	50.4666667	3.8833333		7011					100600000	7	35484	
33186		GHOY	Ghoy	50.7166667	3.8		7863					100600000	7	35499	
33187		GIBECQ	Gibecq	50.6333333	3.8833333		7823					100600000	7	35454	
33188		GIERLE	Gierle	51.2666667	4.85		2275					100600000	7	35203	
33189		GIJVERINKHOVE	Gijverinkhove	50.9666667	2.6666667		8691					100600000	7	35419	
33190		GIJZEGEM	Gijzegem	50.9833333	4.05		9308					100600000	7	35248	
33191		GIJZELBRECHTEGEM	Gijzelbrechtegem	50.8333333	3.5		8570					100600000	7	35387	
33192		GIJZENZELE	Gijzenzele	50.9666667	3.8166667		9860					100600000	7	35292	
33193		GILLY	Gilly	50.4166667	4.4833333		6060					100600000	7	35463	
33194		GIMNEE	Gimnée	50.1333333	4.7166667		5680					100600000	7	35692	
35208		GINGELOM	Gingelom	50.7363636	5.1636363		3890,3891					100600000	6	650	
33195		GINGELOM	Gingelom	50.75	5.1166667		3890					100600000	7	35208	
35402		GISTEL	Gistel	51.15	2.9375		8470					100600000	6	662	
33196		GISTEL	Gistel	51.1666667	2.95		8470					100600000	7	35402	
33197		GITS	Gits	51	3.1		8830					100600000	7	35407	
33198		GIVRY	Givry	50.3833333	4.0333333		7041					100600000	7	35488	
33199		GLABAIS	Glabais	50.6333333	4.45		1473					100600000	7	35437	
35354		GLABBEEK	Glabbeek	50.8708333	4.9375		3380,3381,3384					100600000	6	668	
33200		GLABBEEK	Glabbeek	50.8666667	4.95		3380					100600000	7	35354	
33201		GLAIN	Glain	50.65	5.5333333		4000					100600000	7	35560	
33202		GLEIXHE	Gleixhe	50.6166667	5.4		4400					100600000	7	35554	
33203		GLIMES	Glimes	50.6833333	4.8333333		1315					100600000	7	35439	
33204		GLONS	Glons	50.75	5.5333333		4690					100600000	7	35547	
33205		GOCHENEE	Gochenée	50.1833333	4.7666667		5680					100600000	7	35692	
33206		GODARVILLE	Godarville	50.4833333	4.2833333		7160					100600000	7	35462	
33207		GODINNE	Godinne	50.35	4.8666667		5530					100600000	7	35673	
33208		GODVEERDEGEM	Godveerdegem	50.8666667	3.8166667		9620					100600000	7	35257	
33209		GOE	Goé	50.6	5.9666667		4834					100600000	7	35580	
33210		GOEFERDINGE	Goeferdinge	50.7666667	3.8333333		9500					100600000	7	35251	
33211		GOEGNIES-CHAUSSEE	Goegnies-Chaussée	50.3333333	3.9333333		7040					100600000	7	35488	
33212		GOESNES	Goesnes	50.4333333	5.2166667		5353					100600000	7	35685	
33213		GOETSENHOVEN	Goetsenhoven	50.7666667	4.95		3300					100600000	7	35373	
33214		GOMZE-ANDOUMONT	Gomze-Andoumont	50.55	5.6833333		4140					100600000	7	35566	
33215		GONDREGNIES	Gondregnies	50.6333333	3.9		7830					100600000	7	35500	
33216		GONRIEUX	Gonrieux	50.0333333	4.4166667		5660					100600000	7	35691	
33217		GONTRODE	Gontrode	50.9833333	3.8		9090					100600000	7	35288	
35319		GOOIK	Gooik	50.8916666	4.075		1755					100600000	6	667	
33218		GOOIK	Gooik	50.8	4.1166667		1755					100600000	7	35319	
33220		GORS-OPLEEUW	Gors-Opleeuw	50.8166667	5.3833333		3840					100600000	7	35234	
33219		GORSEM	Gorsem	50.8333333	5.15		3803					100600000	7	35217	
33221		GOSSELIES	Gosselies	50.4666667	4.4166667		6041					100600000	7	35463	
33222		GOTEM	Gotem	50.8	5.3		3840					100600000	7	35234	
33223		GOTTEM	Gottem	50.9666667	3.4666667		9800					100600000	7	35273	
33224		GOTTIGNIES	Gottignies	50.5	4.05		7070					100600000	7	35498	
33225		GOUGNIES	Gougnies	50.3666667	4.5666667		6280					100600000	7	35469	
33226		GOURDINNE	Gourdinne	50.2833333	4.4333333		5651					100600000	7	35697	
33227		GOUTROUX	Goutroux	50.4166667	4.35		6030					100600000	7	35463	
35620		GOUVY	Gouvy	50.1966203	5.9121296		6670,6671,6672,6673,6674					100600000	6	681	
33228		GOUVY	Gouvy	50.185	5.9411111		6670					100600000	7	35620	
33229		GOUY-LEZ-PIETON	Gouy-lez-Piéton	50.4833333	4.3166667		6181					100600000	7	35465	
33230		GOZEE	Gozée	50.3333333	4.35		6534					100600000	7	35514	
33231		GRÂCE-BERLEUR	Grâce-Berleur	50.6333333	5.5		4460					100600000	7	35557	
35557		GRÂCE-HOLLOGNE	Grâce-Hollogne	50.6399999	5.4466666		4460					100600000	6	677	
33232		GRAIDE	Graide	49.95	5.0666667		5555					100600000	7	35661	
33233		GRAMMENE	Grammene	50.9833333	3.4666667		9800					100600000	7	35273	
33234		GRAND-AXHE	Grand-Axhe	50.6833333	5.2333333		4300					100600000	7	35610	
33236		GRAND-HALLET	Grand-Hallet	50.7	5.0333333		4280					100600000	7	35606	
33237		GRAND-HALLEUX	Grand-Halleux	50.3258333	5.9072222		6698					100600000	7	35625	
33239		GRAND-LEEZ	Grand-Leez	50.5833333	4.75		5031					100600000	7	35679	
33240		GRAND-MANIL	Grand-Manil	50.55	4.6666667		5030					100600000	7	35679	
33243		GRAND-RECHAIN	Grand-Rechain	50.6	5.8166667		4650					100600000	7	35576	
33244		GRAND-RENG	Grand-Reng	50.3333333	4.0666667		6560					100600000	7	35505	
33246		GRAND-ROSIÈRE-HOTTOMONT	Grand-Rosière-Hottomont	50.6333333	4.8666667		1367					100600000	7	34357	
33235		GRANDGLISE	Grandglise	50.5	3.6833333		7973					100600000	7	35455	
33238		GRANDHAN	Grandhan	50.3333333	5.4166667		6940					100600000	7	35626	
33241		GRANDMENIL	Grandmenil	50.2833333	5.65		6960					100600000	7	35630	
33242		GRANDMETZ	Grandmetz	50.6166667	3.6166667		7900					100600000	7	35518	
33245		GRANDRIEU	Grandrieu	50.2	4.1666667		6470					100600000	7	35513	
33247		GRANDVILLE	Grandville	50.7166667	5.35		4360					100600000	7	35608	
33248		GRANDVOIR	Grandvoir	49.8666667	5.3833333		6840					100600000	7	35643	
33249		GRAPFONTAINE	Grapfontaine	49.8166667	5.4		6840					100600000	7	35643	
35188		GRASHEIDE	Grasheide	51.0333333	4.65		2580					100600000	7	35187	
33250		GRATY	Graty	50.6333333	3.9833333		7830					100600000	7	35500	
33251		GRAUX	Graux	50.3333333	4.7166667		5640					100600000	7	35683	
33252		GRAZEN	Grazen	50.8666667	5.1333333		3450					100600000	7	35353	
33253		GREMBERGEN	Grembergen	51.05	4.1		9200					100600000	7	35261	
35438		GREZ-DOICEAU	Grez-Doiceau	50.7566666	4.6833333		1390					100600000	6	688	
33254		GREZ-DOICEAU	Grez-Doiceau	50.7333333	4.7		1390					100600000	7	35438	
35320		GRIMBERGEN	Grimbergen	50.9375	4.3708333		1850,1852					100600000	6	667	
33255		GRIMBERGEN	Grimbergen	50.9333333	4.3833333		1850					100600000	7	35320	
33256		GRIMMINGE	Grimminge	50.8	3.95		9506					100600000	7	35251	
33257		GRIVEGNEE	Grivegnée	50.6166667	5.6		4030					100600000	7	35560	
35196		GROBBENDONK	Grobbendonk	51.1833333	4.725		2280,2288					100600000	6	649	
33258		GROBBENDONK	Grobbendonk	51.2	4.7166667		2280					100600000	7	35196	
33259		GROOT-BIJGAARDEN	Groot-Bijgaarden	50.8666667	4.25		1702					100600000	7	35317	
33260		GROOT-GELMEN	Groot-Gelmen	50.7833333	5.25		3800					100600000	7	35217	
33261		GROOT-LOON	Groot-Loon	50.8	5.35		3840					100600000	7	35234	
33263		GROS-FAYS	Gros-Fays	49.8666667	4.9833333		5555					100600000	7	35661	
33262		GROSAGE	Grosage	50.55	3.75		7950					100600000	7	35458	
35229		GROTE HEIDE	Grote Heide	51.25	5.4333333		3910					100600000	7	35228	
33264		GROTE-BROGEL	Grote-Brogel	51.15	5.5		3990					100600000	7	35231	
33266		GROTE-SPOUWEN	Grote-Spouwen	50.8333333	5.55		3740					100600000	8	35233	
33265		GROTENBERGE	Grotenberge	50.8666667	3.8166667		9620					100600000	7	35257	
33267		GRUITRODE	Gruitrode	51.0833333	5.5833333		3670					100600000	7	35227	
33268		GRUNE	Grune	50.15	5.3833333		6952					100600000	7	35632	
33269		GRUPONT	Grupont	50.0833333	5.2833333		6927					100600000	7	35646	
33270		GUIGNIES	Guignies	50.55	3.3666667		7620					100600000	7	32755	
33271		GUIGOVEN	Guigoven	50.8333333	5.3833333		3723					100600000	7	35237	
33272		GUIRSCH	Guirsch	49.7333333	5.85		6704					100600000	7	35612	
33273		GULLEGEM	Gullegem	50.8333333	3.2		8560					100600000	7	35393	
33274		GUTSCHOVEN	Gutschoven	50.775	5.3		3870					100600000	7	35235	
35355		HAACHT	Haacht	50.9566666	4.6533333		3150					100600000	6	668	
33275		HAACHT	Haacht	50.9833333	4.6333333		3150					100600000	7	35355	
35252		HAALTERT	Haaltert	50.8833333	3.9875		9450,9451					100600000	6	653	
33276		HAALTERT	Haaltert	50.9	4		9450					100600000	7	35252	
33277		HAASDONK	Haasdonk	51.1833333	4.25		9120					100600000	7	35306	
33278		HAASRODE	Haasrode	50.8333333	4.7333333		3053					100600000	7	35368	
35651		HABAY	Habay	49.7249999	5.6104166		6720,6721,6723,6724					100600000	6	684	
33279		HABAY	Habay	49.7333333	5.6166667		6720					100600000	7	35651	
33280		HABAY-LA-NEUVE	Habay-la-Neuve	49.7333333	5.65		6720					100600000	7	35651	
33281		HABAY-LA-VIEILLE	Habay-la-Vieille	49.7333333	5.6166667		6723					100600000	7	35651	
33282		HABERGY	Habergy	49.6166667	5.7666667		6782					100600000	7	35615	
33283		HACCOURT	Haccourt	50.7333333	5.6666667		4684					100600000	7	35562	
33284		HACHY	Hachy	49.7	5.6833333		6720					100600000	7	35651	
33285		HACQUEGNIES	Hacquegnies	50.65	3.5833333		7911					100600000	7	35460	
33286		HAILLOT	Haillot	50.4333333	5.15		5351					100600000	7	35685	
639		HAINAUT	Hainaut								WHT	100400000	4	635	
33287		HAINE-SAINT-PAUL	Haine-Saint-Paul	50.45	4.1666667		7100					100600000	7	35496	
33288		HAINE-SAINT-PIERRE	Haine-Saint-Pierre	50.45	4.2		7100					100600000	7	35496	
33289		HAININ	Hainin	50.4333333	3.75		7350					100600000	7	35479	
33290		HAKENDOVER	Hakendover	50.8	4.9833333		3300					100600000	7	35373	
33291		HALANZY	Halanzy	49.5666667	5.75		6792					100600000	7	35614	
35209		HALEN	Halen	50.9555555	5.0777777		3545					100600000	6	650	
33292		HALEN	Halen	50.95	5.1		3545					100600000	7	35209	
33293		HALLAAR	Hallaar	51.0833333	4.7166667		2220					100600000	7	35183	
35321		HALLE	Halle	50.7277777	4.2333333		1500,1501,1502					100600000	6	667	
33295		HALLE	Halle	51.2333333	4.6333333		2980					100600000	7	35178	
33294		HALLE	Halle	50.7333333	4.2333333		1500					100600000	7	35321	
33296		HALLE-BOOIENHOVEN	Halle-Booienhoven	50.8	5.1166667		3440					100600000	7	35376	
667		HALLE-VILVOORDE	Halle-Vilvoorde									100500000	5	645	
33297		HALLEUX	Halleux	50.2	5.55		6986					100600000	7	35629	
33298		HALMA	Halma	50.0833333	5.1333333		6922					100600000	7	35647	
33299		HALMAAL	Halmaal	50.8	5.1333333		3800					100600000	7	35217	
33300		HALTINNE	Haltinne	50.45	5.0833333		5340					100600000	7	35680	
33301		HAM	Ham	51.1	5.15		3945					100600000	6	650	
33310		HAM-SUR-HEURE	Ham-sur-Heure	50.3166667	4.3833333		6120					100600000	7	35508	
35508		HAM-SUR-HEURE-NALINNES	Ham-sur-Heure-Nalinnes	50.32	4.3933333		6120					100600000	6	674	
33311		HAM-SUR-SAMBRE	Ham-sur-Sambre	50.4333333	4.6666667		5190					100600000	7	35681	
33302		HAMIPRE	Hamipré	49.8333333	5.45		6840					100600000	7	35643	
35262		HAMME	Hamme	51.0833333	4.1416666		9220					100600000	6	654	
33304		HAMME	Hamme	51.1	4.1333333		9220					100600000	7	35262	
33303		HAMME	Hamme	50.9166667	4.2833333		1785					100600000	7	35329	
33305		HAMME-MILLE	Hamme-Mille	50.7833333	4.7166667		1320					100600000	7	35432	
35531		HAMOIR	Hamoir	50.4416666	5.5541666		4180,4181					100600000	6	676	
33306		HAMOIR	Hamoir	50.4333333	5.5333333		4180					100600000	7	35531	
35666		HAMOIS	Hamois	50.3261904	5.1452381		5360,5361,5362,5363,5364					100600000	6	685	
33307		HAMOIS	Hamois	50.3333333	5.1333333		5360					100600000	7	35666	
33308		HAMONT	Hamont	51.25	5.55		3930					100600000	7	35221	
35221		HAMONT-ACHEL	Hamont-Achel	51.25	5.5166666		3930					100600000	6	651	
33309		HAMPTEAU	Hampteau	50.25	5.4666667		6990					100600000	7	35628	
33318		HAN-SUR-LESSE	Han-sur-Lesse	50.1333333	5.1833333		5580					100600000	7	35670	
33312		HANDZAME	Handzame	51.0333333	3		8610					100600000	7	35399	
33313		HANEFFE	Haneffe	50.6333333	5.3166667		4357					100600000	7	35602	
33314		HANNÊCHE	Hannêche	50.5833333	5.05		4210					100600000	7	35526	
35606		HANNUT	Hannut	50.6703703	5.0787037		4280					100600000	6	679	
33315		HANNUT	Hannut	50.6666667	5.0833333		4280					100600000	7	35606	
33316		HANRET	Hanret	50.5833333	4.9333333		5310					100600000	7	35676	
33317		HANSBEKE	Hansbeke	51.0833333	3.5333333		9850					100600000	7	35291	
33319		HANTES-WIHERIES	Hantes-Wihéries	50.3	4.1666667		6560					100600000	7	35505	
33320		HANZINELLE	Hanzinelle	50.3	4.5666667		5621					100600000	7	35693	
33321		HANZINNE	Hanzinne	50.3166667	4.5333333		5621					100600000	7	35693	
33322		HARCHIES	Harchies	50.4833333	3.6833333		7321					100600000	7	35456	
35389		HARELBEKE	Harelbeke	50.8666666	3.2944444		8530,8531					100600000	6	660	
33323		HARELBEKE	Harelbeke	50.85	3.3		8530					100600000	7	35389	
33324		HAREN	Haren	50.8	5.4		3840					100600000	7	35234	
33325		HAREN	Haren	50.8833333	5.4166667		3700					100600000	7	35244	
33326		HARGIMONT	Hargimont	50.1833333	5.3166667		6900					100600000	7	35631	
33327		HARMIGNIES	Harmignies	50.4	4		7022					100600000	7	35484	
33328		HARNONCOURT	Harnoncourt	49.5333333	5.5		6767					100600000	7	35655	
33329		HARRE	Harre	50.35	5.65		6960					100600000	7	35630	
